EmployeeID,FundID,FundName,NAV,UnitsHeld,Date
E1157,FND469,Fund_113,35.02,58.8,2025-04-22
E1157,FND30,Fund_457,190.22,48.55,2025-04-22
E1157,FND22,Fund_456,103.62,65.62,2025-04-22
E1157,FND77,Fund_40,179.87,68.05,2025-04-22
E1158,FND146,Fund_345,47.26,27.44,2025-04-22
E1158,FND326,Fund_178,190.98,64.24,2025-04-22
E1158,FND394,Fund_127,54.73,22.2,2025-04-22
E1158,FND290,Fund_497,100.8,62.4,2025-04-22
E1159,FND430,Fund_281,109.37,19.22,2025-04-22
E1159,FND279,Fund_260,122.38,92.16,2025-04-22
E1160,FND110,Fund_146,10.49,43.27,2025-04-22
E1160,FND404,Fund_300,176.01,83.8,2025-04-22
E1160,FND438,Fund_118,162.11,28.43,2025-04-22
E1161,FND157,Fund_430,99.53,70.37,2025-04-22
E1161,FND399,Fund_234,187.12,42.04,2025-04-22
E1161,FND424,Fund_181,56.26,56.33,2025-04-22
E1161,FND195,Fund_293,56.79,87.17,2025-04-22
E1162,FND480,Fund_229,64.35,48.73,2025-04-22
E1162,FND40,Fund_412,24.37,48.63,2025-04-22
E1162,FND414,Fund_106,73.67,93.3,2025-04-22
E1163,FND495,Fund_19,148.82,77.39,2025-04-22
E1163,FND492,Fund_205,118.36,57.88,2025-04-22
E1163,FND296,Fund_192,20.04,65.11,2025-04-22
E1163,FND26,Fund_119,172.5,47.82,2025-04-22
E1164,FND61,Fund_411,140.1,38.73,2025-04-22
E1164,FND322,Fund_179,46.14,19.05,2025-04-22
E1164,FND135,Fund_423,24.34,30.66,2025-04-22
E1165,FND412,Fund_230,126.73,4.66,2025-04-22
E1165,FND482,Fund_428,34.37,2.37,2025-04-22
E1166,FND413,Fund_319,69.31,38.39,2025-04-22
E1166,FND319,Fund_135,166.4,80.32,2025-04-22
E1167,FND199,Fund_59,131.36,96.58,2025-04-22
E1167,FND135,Fund_59,84.81,18.16,2025-04-22
E1167,FND216,Fund_438,69.56,53.52,2025-04-22
E1168,FND364,Fund_176,109.58,86.01,2025-04-22
E1168,FND239,Fund_67,133.72,45.94,2025-04-22
E1168,FND234,Fund_380,44.52,59.32,2025-04-22
E1168,FND65,Fund_70,73.87,27.15,2025-04-22
E1169,FND470,Fund_180,17.07,59.03,2025-04-22
E1169,FND379,Fund_434,14.43,32.19,2025-04-22
E1170,FND255,Fund_407,146.13,67.85,2025-04-22
E1170,FND440,Fund_452,45.32,48.47,2025-04-22
E1171,FND169,Fund_407,51.21,35.19,2025-04-22
E1171,FND38,Fund_4,155.67,78.83,2025-04-22
E1172,FND53,Fund_129,124.1,33.31,2025-04-22
E1172,FND281,Fund_158,129.79,46.46,2025-04-22
E1172,FND27,Fund_481,85.55,70.77,2025-04-22
E1172,FND230,Fund_234,17.01,74.83,2025-04-22
E1173,FND357,Fund_489,119.9,77.19,2025-04-22
E1173,FND148,Fund_414,14.93,70.1,2025-04-22
E1173,FND129,Fund_466,56.83,61.4,2025-04-22
E1173,FND455,Fund_208,118.1,11.21,2025-04-22
E1174,FND164,Fund_111,174.66,73.66,2025-04-22
E1174,FND301,Fund_491,181.51,99.22,2025-04-22
E1175,FND174,Fund_408,166.17,21.97,2025-04-22
E1175,FND306,Fund_80,121.7,21.05,2025-04-22
E1175,FND320,Fund_342,117.35,7.45,2025-04-22
E1175,FND402,Fund_175,55.94,53.42,2025-04-22
E1176,FND162,Fund_245,96.98,3.44,2025-04-22
E1176,FND484,Fund_176,145.94,39.86,2025-04-22
E1176,FND78,Fund_289,123.47,70.99,2025-04-22
E1177,FND261,Fund_63,55.85,33.04,2025-04-22
E1177,FND388,Fund_253,98.92,20.64,2025-04-22
E1177,FND93,Fund_369,129.99,50.51,2025-04-22
E1177,FND36,Fund_380,108.8,53.83,2025-04-22
E1178,FND481,Fund_311,136.76,75.82,2025-04-22
E1178,FND64,Fund_52,153.84,84.88,2025-04-22
E1178,FND316,Fund_158,76.14,47.05,2025-04-22
E1178,FND112,Fund_100,40.7,33.67,2025-04-22
E1179,FND199,Fund_237,34.22,31.98,2025-04-22
E1179,FND221,Fund_251,192.33,94.57,2025-04-22
E1179,FND164,Fund_325,165.1,17.46,2025-04-22
E1179,FND383,Fund_152,110.44,95.33,2025-04-22
E1180,FND132,Fund_447,135.71,48.17,2025-04-22
E1180,FND394,Fund_423,158.79,73.23,2025-04-22
E1180,FND15,Fund_77,185.33,27.64,2025-04-22
E1181,FND374,Fund_93,102.62,49.61,2025-04-22
E1181,FND112,Fund_308,154.41,56.26,2025-04-22
E1182,FND480,Fund_148,188.68,13.78,2025-04-22
E1182,FND396,Fund_75,182.52,4.15,2025-04-22
E1183,FND345,Fund_105,124.4,8.64,2025-04-22
E1183,FND186,Fund_75,88.96,3.99,2025-04-22
E1184,FND418,Fund_400,35.13,30.35,2025-04-22
E1184,FND244,Fund_277,82.19,39.96,2025-04-22
E1184,FND172,Fund_105,78.78,90.64,2025-04-22
E1184,FND7,Fund_356,59.6,74.33,2025-04-22
E1185,FND327,Fund_395,88.11,35.68,2025-04-22
E1185,FND310,Fund_122,131.3,98.08,2025-04-22
E1185,FND477,Fund_153,90.69,56.28,2025-04-22
E1186,FND70,Fund_211,36.64,64.75,2025-04-22
E1186,FND118,Fund_416,35.27,41.22,2025-04-22
E1186,FND372,Fund_196,22.58,40.25,2025-04-22
E1187,FND436,Fund_71,68.0,16.74,2025-04-22
E1187,FND178,Fund_432,148.43,20.84,2025-04-22
E1188,FND395,Fund_295,59.53,18.96,2025-04-22
E1188,FND120,Fund_113,197.37,23.37,2025-04-22
E1189,FND161,Fund_257,189.25,88.48,2025-04-22
E1189,FND53,Fund_319,58.28,99.34,2025-04-22
E1190,FND258,Fund_379,28.0,65.39,2025-04-22
E1190,FND464,Fund_61,63.83,9.93,2025-04-22
E1190,FND427,Fund_186,170.87,40.28,2025-04-22
E1191,FND256,Fund_89,60.99,41.43,2025-04-22
E1191,FND102,Fund_413,156.87,99.28,2025-04-22
E1191,FND222,Fund_12,86.58,4.19,2025-04-22
E1192,FND292,Fund_25,116.07,61.0,2025-04-22
E1192,FND362,Fund_46,145.9,78.09,2025-04-22
E1192,FND386,Fund_137,15.17,96.86,2025-04-22
E1192,FND301,Fund_356,134.04,79.35,2025-04-22
E1193,FND428,Fund_441,134.99,16.68,2025-04-22
E1193,FND299,Fund_73,165.1,14.76,2025-04-22
E1193,FND241,Fund_449,189.27,61.84,2025-04-22
E1193,FND134,Fund_25,16.9,43.73,2025-04-22
E1194,FND276,Fund_79,168.86,32.74,2025-04-22
E1194,FND289,Fund_455,132.24,98.72,2025-04-22
E1195,FND110,Fund_39,92.06,58.96,2025-04-22
E1195,FND368,Fund_277,196.84,96.84,2025-04-22
E1196,FND374,Fund_129,131.46,2.7,2025-04-22
E1196,FND166,Fund_347,150.53,86.34,2025-04-22
E1196,FND316,Fund_188,136.94,23.07,2025-04-22
E1196,FND303,Fund_167,102.72,4.62,2025-04-22
E1197,FND321,Fund_74,18.02,14.3,2025-04-22
E1197,FND213,Fund_306,152.0,78.22,2025-04-22
E1197,FND436,Fund_45,179.69,75.12,2025-04-22
E1198,FND207,Fund_347,144.83,31.94,2025-04-22
E1198,FND473,Fund_109,126.94,41.43,2025-04-22
E1198,FND160,Fund_187,122.94,89.66,2025-04-22
E1198,FND72,Fund_348,150.89,74.68,2025-04-22
E1199,FND8,Fund_52,174.75,14.51,2025-04-22
E1199,FND500,Fund_156,156.27,24.48,2025-04-22
E1200,FND354,Fund_422,94.27,27.72,2025-04-22
E1200,FND150,Fund_106,170.49,87.57,2025-04-22
E1200,FND338,Fund_103,169.06,53.51,2025-04-22
E1200,FND68,Fund_2,159.58,30.85,2025-04-22
E1201,FND191,Fund_263,46.87,8.64,2025-04-22
E1201,FND124,Fund_353,79.61,25.44,2025-04-22
E1201,FND27,Fund_40,178.11,2.48,2025-04-22
E1202,FND358,Fund_97,69.61,38.66,2025-04-22
E1202,FND67,Fund_379,106.18,49.67,2025-04-22
E1202,FND324,Fund_13,64.47,99.52,2025-04-22
E1203,FND237,Fund_349,89.34,71.45,2025-04-22
E1203,FND410,Fund_192,40.38,68.41,2025-04-22
E1203,FND96,Fund_464,174.67,40.81,2025-04-22
E1204,FND182,Fund_56,194.33,28.32,2025-04-22
E1204,FND369,Fund_287,70.21,48.61,2025-04-22
E1204,FND68,Fund_303,189.53,1.61,2025-04-22
E1204,FND4,Fund_299,29.49,76.19,2025-04-22
E1205,FND470,Fund_342,59.1,52.77,2025-04-22
E1205,FND126,Fund_269,45.16,81.33,2025-04-22
E1206,FND22,Fund_329,176.84,27.16,2025-04-22
E1206,FND195,Fund_355,156.12,63.83,2025-04-22
E1206,FND102,Fund_344,156.0,53.6,2025-04-22
E1207,FND444,Fund_153,54.83,47.74,2025-04-22
E1207,FND247,Fund_490,63.21,61.71,2025-04-22
E1208,FND297,Fund_91,27.17,48.12,2025-04-22
E1208,FND311,Fund_427,99.32,51.05,2025-04-22
E1208,FND145,Fund_125,86.02,86.31,2025-04-22
E1209,FND355,Fund_11,199.11,38.76,2025-04-22
E1209,FND396,Fund_474,107.76,20.8,2025-04-22
E1209,FND377,Fund_423,92.78,8.98,2025-04-22
E1209,FND110,Fund_255,165.78,71.32,2025-04-22
E1210,FND127,Fund_201,75.21,96.09,2025-04-22
E1210,FND447,Fund_33,124.5,34.43,2025-04-22
E1210,FND460,Fund_107,167.82,61.4,2025-04-22
E1210,FND488,Fund_240,142.01,89.89,2025-04-22
E1211,FND398,Fund_493,48.38,11.97,2025-04-22
E1211,FND256,Fund_272,54.06,48.23,2025-04-22
E1211,FND48,Fund_150,82.22,18.16,2025-04-22
E1212,FND259,Fund_426,157.1,75.83,2025-04-22
E1212,FND344,Fund_307,96.23,86.38,2025-04-22
E1212,FND190,Fund_493,64.25,16.87,2025-04-22
E1212,FND110,Fund_163,163.64,33.2,2025-04-22
E1213,FND270,Fund_409,191.73,19.27,2025-04-22
E1213,FND152,Fund_187,92.36,66.21,2025-04-22
E1213,FND73,Fund_20,109.2,30.59,2025-04-22
E1214,FND252,Fund_299,108.26,95.91,2025-04-22
E1214,FND238,Fund_83,92.92,80.63,2025-04-22
E1214,FND493,Fund_146,196.55,3.47,2025-04-22
E1214,FND141,Fund_439,171.36,4.13,2025-04-22
E1215,FND405,Fund_177,70.59,78.94,2025-04-22
E1215,FND419,Fund_432,174.82,57.04,2025-04-22
E1215,FND163,Fund_102,110.59,89.13,2025-04-22
E1216,FND275,Fund_361,166.61,94.02,2025-04-22
E1216,FND312,Fund_364,25.24,3.24,2025-04-22
E1217,FND405,Fund_162,109.27,58.61,2025-04-22
E1217,FND470,Fund_74,93.63,24.5,2025-04-22
E1218,FND68,Fund_202,130.82,47.9,2025-04-22
E1218,FND160,Fund_426,92.6,51.92,2025-04-22
E1219,FND269,Fund_165,163.49,24.16,2025-04-22
E1219,FND55,Fund_467,14.72,75.4,2025-04-22
E1220,FND141,Fund_80,157.9,94.42,2025-04-22
E1220,FND327,Fund_77,84.28,13.35,2025-04-22
E1220,FND474,Fund_302,178.13,15.38,2025-04-22
E1220,FND19,Fund_165,56.03,73.9,2025-04-22
E1221,FND27,Fund_158,25.28,62.75,2025-04-22
E1221,FND60,Fund_103,197.78,4.77,2025-04-22
E1221,FND245,Fund_377,51.03,16.55,2025-04-22
E1222,FND437,Fund_269,108.12,10.3,2025-04-22
E1222,FND179,Fund_111,151.88,11.5,2025-04-22
E1222,FND454,Fund_300,81.47,87.62,2025-04-22
E1222,FND1,Fund_457,114.95,44.12,2025-04-22
E1223,FND217,Fund_292,146.73,77.24,2025-04-22
E1223,FND183,Fund_187,149.98,99.56,2025-04-22
E1223,FND475,Fund_390,115.28,76.15,2025-04-22
E1223,FND387,Fund_428,171.53,41.71,2025-04-22
E1224,FND175,Fund_24,82.74,17.93,2025-04-22
E1224,FND221,Fund_190,78.0,32.2,2025-04-22
E1224,FND309,Fund_476,54.49,88.17,2025-04-22
E1225,FND321,Fund_73,80.5,56.16,2025-04-22
E1225,FND141,Fund_169,150.58,50.51,2025-04-22
E1226,FND396,Fund_169,47.13,27.84,2025-04-22
E1226,FND47,Fund_279,157.93,65.14,2025-04-22
E1226,FND217,Fund_25,23.54,45.72,2025-04-22
E1227,FND451,Fund_148,175.08,54.9,2025-04-22
E1227,FND106,Fund_281,33.63,93.4,2025-04-22
E1227,FND65,Fund_233,58.56,27.02,2025-04-22
E1227,FND223,Fund_425,61.12,26.68,2025-04-22
E1228,FND134,Fund_194,36.67,18.87,2025-04-22
E1228,FND338,Fund_80,134.11,72.86,2025-04-22
E1228,FND474,Fund_109,51.08,82.99,2025-04-22
E1229,FND210,Fund_64,112.92,35.67,2025-04-22
E1229,FND267,Fund_325,129.13,54.32,2025-04-22
E1229,FND462,Fund_398,49.8,29.93,2025-04-22
E1230,FND75,Fund_202,154.75,90.83,2025-04-22
E1230,FND261,Fund_32,18.32,7.83,2025-04-22
E1230,FND248,Fund_74,146.97,85.57,2025-04-22
E1231,FND372,Fund_372,42.27,6.11,2025-04-22
E1231,FND48,Fund_281,169.14,18.47,2025-04-22
E1231,FND497,Fund_17,41.22,66.66,2025-04-22
E1232,FND277,Fund_373,16.88,15.77,2025-04-22
E1232,FND36,Fund_430,198.22,3.84,2025-04-22
E1232,FND492,Fund_135,83.98,91.26,2025-04-22
E1233,FND348,Fund_82,116.2,8.71,2025-04-22
E1233,FND362,Fund_30,179.83,21.86,2025-04-22
E1233,FND283,Fund_344,171.78,35.52,2025-04-22
E1233,FND373,Fund_450,74.99,89.64,2025-04-22
E1234,FND113,Fund_133,57.0,35.45,2025-04-22
E1234,FND134,Fund_35,34.82,42.56,2025-04-22
E1235,FND491,Fund_334,170.91,81.76,2025-04-22
E1235,FND482,Fund_3,177.21,23.04,2025-04-22
E1235,FND79,Fund_263,114.12,94.81,2025-04-22
E1236,FND401,Fund_302,10.6,18.34,2025-04-22
E1236,FND369,Fund_414,15.85,1.41,2025-04-22
E1237,FND59,Fund_195,58.32,97.38,2025-04-22
E1237,FND69,Fund_124,189.72,58.01,2025-04-22
E1238,FND463,Fund_433,64.27,85.75,2025-04-22
E1238,FND66,Fund_5,155.91,49.82,2025-04-22
E1239,FND331,Fund_431,196.58,39.47,2025-04-22
E1239,FND309,Fund_224,195.93,91.07,2025-04-22
E1239,FND467,Fund_392,152.63,84.21,2025-04-22
E1240,FND383,Fund_383,169.03,71.4,2025-04-22
E1240,FND98,Fund_111,34.57,40.01,2025-04-22
E1240,FND393,Fund_437,125.59,8.33,2025-04-22
E1240,FND187,Fund_336,136.46,94.44,2025-04-22
E1241,FND458,Fund_277,17.47,44.96,2025-04-22
E1241,FND27,Fund_152,28.33,98.42,2025-04-22
E1242,FND487,Fund_73,52.47,7.55,2025-04-22
E1242,FND191,Fund_247,110.9,89.28,2025-04-22
E1243,FND144,Fund_475,35.09,79.78,2025-04-22
E1243,FND131,Fund_290,136.6,13.01,2025-04-22
E1243,FND390,Fund_412,194.57,66.96,2025-04-22
E1243,FND373,Fund_316,63.64,75.99,2025-04-22
E1244,FND207,Fund_329,18.06,98.59,2025-04-22
E1244,FND411,Fund_88,130.75,47.38,2025-04-22
E1244,FND187,Fund_427,194.85,30.97,2025-04-22
E1244,FND87,Fund_141,34.55,69.15,2025-04-22
E1245,FND3,Fund_107,60.5,60.86,2025-04-22
E1245,FND120,Fund_31,132.94,18.09,2025-04-22
E1246,FND229,Fund_109,82.59,26.54,2025-04-22
E1246,FND375,Fund_47,189.66,92.05,2025-04-22
E1246,FND296,Fund_434,159.57,4.6,2025-04-22
E1247,FND119,Fund_312,104.79,73.6,2025-04-22
E1247,FND120,Fund_93,116.78,86.03,2025-04-22
E1247,FND335,Fund_457,144.83,44.39,2025-04-22
E1247,FND369,Fund_369,187.92,51.83,2025-04-22
E1248,FND160,Fund_91,62.31,39.03,2025-04-22
E1248,FND330,Fund_192,183.74,41.58,2025-04-22
E1249,FND109,Fund_86,108.36,84.34,2025-04-22
E1249,FND67,Fund_56,52.29,38.19,2025-04-22
E1250,FND115,Fund_361,13.14,19.58,2025-04-22
E1250,FND28,Fund_49,81.74,68.23,2025-04-22
E1251,FND467,Fund_43,154.62,48.34,2025-04-22
E1251,FND108,Fund_198,99.54,55.61,2025-04-22
E1252,FND114,Fund_166,58.7,17.08,2025-04-22
E1252,FND74,Fund_58,58.03,42.24,2025-04-22
E1252,FND34,Fund_47,189.55,31.42,2025-04-22
E1252,FND282,Fund_438,105.42,49.22,2025-04-22
E1253,FND199,Fund_152,25.44,30.63,2025-04-22
E1253,FND454,Fund_40,30.99,19.59,2025-04-22
E1254,FND255,Fund_405,65.83,78.34,2025-04-22
E1254,FND363,Fund_445,77.55,35.38,2025-04-22
E1255,FND480,Fund_446,181.25,30.53,2025-04-22
E1255,FND304,Fund_258,14.0,69.8,2025-04-22
E1255,FND227,Fund_96,140.17,92.1,2025-04-22
E1256,FND325,Fund_484,149.1,92.05,2025-04-22
E1256,FND276,Fund_196,29.49,15.08,2025-04-22
E1257,FND281,Fund_279,182.42,11.09,2025-04-22
E1257,FND332,Fund_46,133.56,26.36,2025-04-22
E1257,FND5,Fund_186,20.91,5.95,2025-04-22
E1257,FND488,Fund_426,67.38,74.1,2025-04-22
E1258,FND77,Fund_287,182.3,58.08,2025-04-22
E1258,FND388,Fund_332,22.15,17.93,2025-04-22
E1258,FND242,Fund_207,191.39,6.05,2025-04-22
E1259,FND267,Fund_247,119.89,33.5,2025-04-22
E1259,FND90,Fund_76,173.4,96.24,2025-04-22
E1260,FND53,Fund_322,76.43,10.7,2025-04-22
E1260,FND160,Fund_261,162.45,77.18,2025-04-22
E1261,FND356,Fund_414,93.19,47.87,2025-04-22
E1261,FND28,Fund_117,111.36,24.83,2025-04-22
E1261,FND421,Fund_45,86.46,11.16,2025-04-22
E1261,FND258,Fund_490,149.31,44.34,2025-04-22
E1262,FND82,Fund_291,126.54,39.55,2025-04-22
E1262,FND172,Fund_443,24.54,29.19,2025-04-22
E1262,FND37,Fund_78,176.25,58.34,2025-04-22
E1262,FND288,Fund_432,59.68,44.74,2025-04-22
E1263,FND177,Fund_313,143.69,12.1,2025-04-22
E1263,FND422,Fund_491,128.66,69.21,2025-04-22
E1263,FND259,Fund_497,21.76,47.27,2025-04-22
E1264,FND242,Fund_26,136.83,77.57,2025-04-22
E1264,FND428,Fund_385,190.93,18.93,2025-04-22
E1265,FND141,Fund_255,122.08,16.42,2025-04-22
E1265,FND173,Fund_128,38.61,66.99,2025-04-22
E1265,FND451,Fund_487,87.51,8.95,2025-04-22
E1266,FND64,Fund_204,155.29,79.07,2025-04-22
E1266,FND212,Fund_232,121.0,81.5,2025-04-22
E1266,FND69,Fund_92,184.75,19.86,2025-04-22
E1267,FND208,Fund_27,166.75,31.9,2025-04-22
E1267,FND271,Fund_301,103.24,4.07,2025-04-22
E1268,FND341,Fund_84,78.77,18.75,2025-04-22
E1268,FND459,Fund_317,30.54,35.73,2025-04-22
E1268,FND91,Fund_379,182.89,94.33,2025-04-22
E1269,FND13,Fund_354,161.75,16.35,2025-04-22
E1269,FND475,Fund_490,181.01,25.87,2025-04-22
E1269,FND154,Fund_428,42.26,59.96,2025-04-22
E1270,FND391,Fund_216,121.57,35.21,2025-04-22
E1270,FND441,Fund_301,142.7,74.46,2025-04-22
E1270,FND238,Fund_21,144.73,25.42,2025-04-22
E1271,FND366,Fund_247,145.09,30.24,2025-04-22
E1271,FND395,Fund_412,139.0,19.44,2025-04-22
E1271,FND351,Fund_71,145.48,83.77,2025-04-22
E1272,FND164,Fund_444,98.14,45.56,2025-04-22
E1272,FND363,Fund_2,140.65,62.17,2025-04-22
E1272,FND210,Fund_236,25.97,20.23,2025-04-22
E1272,FND14,Fund_359,85.87,87.77,2025-04-22
E1273,FND356,Fund_333,77.11,77.76,2025-04-22
E1273,FND389,Fund_115,19.1,45.68,2025-04-22
E1273,FND409,Fund_394,194.2,42.67,2025-04-22
E1273,FND86,Fund_445,99.18,82.94,2025-04-22
E1274,FND107,Fund_354,40.43,33.39,2025-04-22
E1274,FND21,Fund_56,103.56,86.49,2025-04-22
E1274,FND197,Fund_460,138.43,67.61,2025-04-22
E1274,FND379,Fund_190,43.9,14.3,2025-04-22
E1275,FND489,Fund_187,194.97,21.35,2025-04-22
E1275,FND223,Fund_414,188.93,25.9,2025-04-22
E1276,FND448,Fund_406,105.55,47.75,2025-04-22
E1276,FND327,Fund_202,167.89,91.88,2025-04-22
E1277,FND416,Fund_381,17.48,6.69,2025-04-22
E1277,FND368,Fund_101,63.21,80.24,2025-04-22
E1278,FND12,Fund_158,63.05,1.47,2025-04-22
E1278,FND453,Fund_426,11.36,46.21,2025-04-22
E1279,FND275,Fund_116,17.81,28.58,2025-04-22
E1279,FND378,Fund_301,182.34,84.77,2025-04-22
E1279,FND1,Fund_24,189.38,51.5,2025-04-22
E1280,FND476,Fund_215,198.81,38.68,2025-04-22
E1280,FND392,Fund_291,146.31,22.99,2025-04-22
E1280,FND116,Fund_46,148.87,69.95,2025-04-22
E1281,FND294,Fund_385,166.37,35.54,2025-04-22
E1281,FND327,Fund_466,134.62,12.23,2025-04-22
E1281,FND13,Fund_428,87.01,65.18,2025-04-22
E1281,FND139,Fund_298,161.41,49.54,2025-04-22
E1282,FND180,Fund_400,151.08,97.52,2025-04-22
E1282,FND291,Fund_43,20.52,98.18,2025-04-22
E1283,FND38,Fund_448,62.9,84.06,2025-04-22
E1283,FND424,Fund_207,82.46,64.99,2025-04-22
E1283,FND484,Fund_353,46.88,4.19,2025-04-22
E1283,FND31,Fund_440,128.93,13.72,2025-04-22
E1284,FND86,Fund_91,53.77,35.72,2025-04-22
E1284,FND226,Fund_182,16.6,44.11,2025-04-22
E1284,FND15,Fund_115,74.01,13.1,2025-04-22
E1284,FND193,Fund_234,79.59,39.92,2025-04-22
E1285,FND131,Fund_370,143.9,88.78,2025-04-22
E1285,FND55,Fund_7,17.18,44.42,2025-04-22
E1286,FND109,Fund_430,128.69,69.07,2025-04-22
E1286,FND354,Fund_86,67.07,92.97,2025-04-22
E1287,FND446,Fund_235,167.69,52.15,2025-04-22
E1287,FND98,Fund_97,17.02,67.66,2025-04-22
E1287,FND277,Fund_321,145.17,28.4,2025-04-22
E1287,FND467,Fund_68,26.68,85.79,2025-04-22
E1288,FND371,Fund_292,19.08,75.87,2025-04-22
E1288,FND22,Fund_260,73.43,8.02,2025-04-22
E1288,FND405,Fund_320,68.71,28.55,2025-04-22
E1289,FND441,Fund_377,46.65,56.27,2025-04-22
E1289,FND338,Fund_287,40.53,10.21,2025-04-22
E1289,FND147,Fund_145,196.82,73.44,2025-04-22
E1289,FND104,Fund_185,131.65,94.3,2025-04-22
E1290,FND398,Fund_32,31.52,75.61,2025-04-22
E1290,FND342,Fund_242,51.3,80.79,2025-04-22
E1290,FND192,Fund_396,14.8,19.39,2025-04-22
E1291,FND105,Fund_16,52.8,70.97,2025-04-22
E1291,FND29,Fund_366,184.1,44.59,2025-04-22
E1291,FND215,Fund_84,195.32,48.6,2025-04-22
E1292,FND145,Fund_206,30.53,68.97,2025-04-22
E1292,FND488,Fund_81,41.57,72.4,2025-04-22
E1292,FND182,Fund_150,104.84,74.58,2025-04-22
E1292,FND110,Fund_53,198.73,21.63,2025-04-22
E1293,FND431,Fund_14,88.81,62.22,2025-04-22
E1293,FND67,Fund_430,101.52,9.02,2025-04-22
E1293,FND51,Fund_51,121.25,95.98,2025-04-22
E1293,FND444,Fund_334,98.01,34.53,2025-04-22
E1294,FND121,Fund_289,142.33,39.24,2025-04-22
E1294,FND381,Fund_463,135.74,18.16,2025-04-22
E1294,FND228,Fund_295,77.32,20.5,2025-04-22
E1295,FND272,Fund_431,77.28,68.58,2025-04-22
E1295,FND280,Fund_311,37.27,23.09,2025-04-22
E1295,FND318,Fund_251,11.99,92.02,2025-04-22
E1296,FND241,Fund_396,185.77,34.9,2025-04-22
E1296,FND80,Fund_95,182.94,70.14,2025-04-22
E1297,FND125,Fund_175,55.85,32.41,2025-04-22
E1297,FND190,Fund_63,76.01,48.96,2025-04-22
E1298,FND68,Fund_242,21.48,60.8,2025-04-22
E1298,FND89,Fund_482,181.53,8.87,2025-04-22
E1298,FND337,Fund_118,192.92,47.37,2025-04-22
E1298,FND254,Fund_234,59.12,82.16,2025-04-22
E1299,FND353,Fund_472,140.12,19.15,2025-04-22
E1299,FND93,Fund_396,56.15,96.14,2025-04-22
E1299,FND487,Fund_409,159.09,75.3,2025-04-22
E1299,FND106,Fund_271,35.4,73.95,2025-04-22
E1300,FND388,Fund_6,48.17,51.37,2025-04-22
E1300,FND279,Fund_323,109.94,99.45,2025-04-22
E1300,FND78,Fund_341,42.1,49.31,2025-04-22
E1301,FND483,Fund_85,61.97,23.62,2025-04-22
E1301,FND64,Fund_168,155.47,75.01,2025-04-22
E1302,FND463,Fund_115,190.05,83.9,2025-04-22
E1302,FND242,Fund_316,37.81,62.7,2025-04-22
E1303,FND238,Fund_103,10.3,13.7,2025-04-22
E1303,FND267,Fund_371,74.88,78.26,2025-04-22
E1304,FND261,Fund_225,134.98,63.33,2025-04-22
E1304,FND87,Fund_375,142.17,50.66,2025-04-22
E1304,FND200,Fund_445,30.01,40.8,2025-04-22
E1304,FND448,Fund_491,67.81,42.31,2025-04-22
E1305,FND171,Fund_279,109.36,44.62,2025-04-22
E1305,FND110,Fund_343,129.08,36.73,2025-04-22
E1305,FND25,Fund_332,149.76,79.56,2025-04-22
E1306,FND424,Fund_92,146.31,78.37,2025-04-22
E1306,FND215,Fund_492,109.33,20.42,2025-04-22
E1307,FND159,Fund_164,58.38,75.03,2025-04-22
E1307,FND452,Fund_22,142.66,30.25,2025-04-22
E1307,FND30,Fund_220,152.15,61.15,2025-04-22
E1307,FND403,Fund_356,113.75,78.42,2025-04-22
E1308,FND54,Fund_28,62.37,2.31,2025-04-22
E1308,FND156,Fund_316,68.16,26.37,2025-04-22
E1308,FND157,Fund_499,40.22,10.47,2025-04-22
E1309,FND192,Fund_308,198.53,3.34,2025-04-22
E1309,FND168,Fund_28,143.62,68.2,2025-04-22
E1309,FND238,Fund_207,137.12,20.8,2025-04-22
E1309,FND499,Fund_246,188.87,61.76,2025-04-22
E1310,FND413,Fund_277,67.96,70.56,2025-04-22
E1310,FND101,Fund_92,109.73,61.85,2025-04-22
E1310,FND285,Fund_316,115.47,47.04,2025-04-22
E1310,FND464,Fund_84,179.96,5.3,2025-04-22
E1311,FND365,Fund_109,93.37,13.1,2025-04-22
E1311,FND424,Fund_296,166.89,81.73,2025-04-22
E1311,FND471,Fund_323,27.08,34.99,2025-04-22
E1312,FND217,Fund_394,152.36,99.38,2025-04-22
E1312,FND422,Fund_464,104.28,8.22,2025-04-22
E1313,FND107,Fund_476,187.35,26.34,2025-04-22
E1313,FND140,Fund_236,16.52,91.06,2025-04-22
E1314,FND105,Fund_301,97.51,79.66,2025-04-22
E1314,FND241,Fund_421,145.32,87.3,2025-04-22
E1314,FND305,Fund_500,168.94,16.72,2025-04-22
E1315,FND431,Fund_154,115.1,2.72,2025-04-22
E1315,FND199,Fund_296,93.18,85.75,2025-04-22
E1316,FND145,Fund_67,114.95,50.84,2025-04-22
E1316,FND232,Fund_303,145.1,34.63,2025-04-22
E1316,FND344,Fund_18,133.77,50.74,2025-04-22
E1316,FND81,Fund_345,182.48,99.77,2025-04-22
E1317,FND485,Fund_228,171.44,79.66,2025-04-22
E1317,FND48,Fund_373,113.55,37.89,2025-04-22
E1317,FND470,Fund_71,142.68,35.98,2025-04-22
E1318,FND110,Fund_24,139.99,43.38,2025-04-22
E1318,FND283,Fund_411,41.28,1.24,2025-04-22
E1318,FND23,Fund_9,45.58,62.93,2025-04-22
